Provider_ID,Measure_ID,Value,Footnote,Start_Date,End_Date
"290045","MSPB-1"," 1.107985","","01012015","12312015"
"290046","MSPB-1"," 1.143257","","01012015","12312015"
"290047","MSPB-1"," 1.068777","","01012015","12312015"
"290049","MSPB-1","  .889444","","01012015","12312015"
"290053","MSPB-1"," 1.112172","","01012015","12312015"
"290054","MSPB-1"," 1.075159","","01012015","12312015"
"300001","MSPB-1","  .986178","","01012015","12312015"
"300003","MSPB-1"," 1.022170","","01012015","12312015"
"300005","MSPB-1"," 1.021932","","01012015","12312015"
"300011","MSPB-1"," 1.029343","","01012015","12312015"
"300012","MSPB-1"," 1.014281","","01012015","12312015"
"300014","MSPB-1","  .988392","","01012015","12312015"
"300017","MSPB-1"," 1.063087","","01012015","12312015"
"300018","MSPB-1"," 1.019240","","01012015","12312015"
"300019","MSPB-1","  .968886","","01012015","12312015"
"300020","MSPB-1"," 1.002883","","01012015","12312015"
"300023","MSPB-1","  .992944","","01012015","12312015"
"300029","MSPB-1"," 1.000870","","01012015","12312015"
"300034","MSPB-1","  .991510","","01012015","12312015"
"310001","MSPB-1"," 1.100275","","01012015","12312015"
"310002","MSPB-1"," 1.067440","","01012015","12312015"
"310003","MSPB-1"," 1.032204","","01012015","12312015"
"310005","MSPB-1"," 1.033101","","01012015","12312015"
"310006","MSPB-1"," 1.040692","","01012015","12312015"
"310008","MSPB-1"," 1.077800","","01012015","12312015"
"310009","MSPB-1"," 1.123439","","01012015","12312015"
"310010","MSPB-1"," 1.058782","","01012015","12312015"
"310011","MSPB-1","  .996642","","01012015","12312015"
"310012","MSPB-1"," 1.089668","","01012015","12312015"
"310014","MSPB-1"," 1.054205","","01012015","12312015"
"310015","MSPB-1"," 1.049300","","01012015","12312015"
"310016","MSPB-1"," 1.108547","","01012015","12312015"
"310017","MSPB-1"," 1.096932","","01012015","12312015"
"310019","MSPB-1"," 1.090649","","01012015","12312015"
"310021","MSPB-1"," 1.114074","","01012015","12312015"
"310022","MSPB-1"," 1.034495","","01012015","12312015"
"310024","MSPB-1"," 1.107361","","01012015","12312015"
"310025","MSPB-1"," 1.048334","","01012015","12312015"
"310027","MSPB-1"," 1.155812","","01012015","12312015"
"310028","MSPB-1"," 1.038498","","01012015","12312015"
"310029","MSPB-1"," 1.023181","","01012015","12312015"
"310031","MSPB-1"," 1.028667","","01012015","12312015"
"310032","MSPB-1"," 1.046981","","01012015","12312015"
"310034","MSPB-1"," 1.029651","","01012015","12312015"
"310038","MSPB-1"," 1.070317","","01012015","12312015"
"330185","MSPB-1"," 1.035293","","01012015","12312015"
"330188","MSPB-1","  .940952","","01012015","12312015"
"330191","MSPB-1","  .989680","","01012015","12312015"
"330193","MSPB-1"," 1.122588","","01012015","12312015"
"330194","MSPB-1"," 1.035851","","01012015","12312015"
"330195","MSPB-1"," 1.018259","","01012015","12312015"
"330196","MSPB-1"," 1.088544","","01012015","12312015"
"330197","MSPB-1","  .813542","","01012015","12312015"
"330198","MSPB-1"," 1.030964","","01012015","12312015"
"330199","MSPB-1","  .890176","","01012015","12312015"
"330201","MSPB-1"," 1.131019","","01012015","12312015"
"330202","MSPB-1","  .890149","","01012015","12312015"
"330203","MSPB-1","  .959239","","01012015","12312015"
"330204","MSPB-1","  .919747","","01012015","12312015"
"330205","MSPB-1"," 1.034707","","01012015","12312015"
"330208","MSPB-1"," 1.014214","","01012015","12312015"
"330211","MSPB-1","  .861915","","01012015","12312015"
"330214","MSPB-1"," 1.013225","","01012015","12312015"
"330215","MSPB-1","  .962605","","01012015","12312015"
"330218","MSPB-1"," 1.013234","","01012015","12312015"
"330219","MSPB-1","  .997867","","01012015","12312015"
"330221","MSPB-1"," 1.001314","","01012015","12312015"
"330223","MSPB-1","  .798143","","01012015","12312015"
"330224","MSPB-1","  .866920","","01012015","12312015"
"330226","MSPB-1","  .910829","","01012015","12312015"
"330231","MSPB-1","  .908018","","01012015","12312015"
"330232","MSPB-1","  .945201","","01012015","12312015"
"330234","MSPB-1"," 1.095559","","01012015","12312015"
"330235","MSPB-1","  .922277","","01012015","12312015"
"330236","MSPB-1"," 1.012216","","01012015","12312015"
"330239","MSPB-1","  .956975","","01012015","12312015"
"330240","MSPB-1","  .986896","","01012015","12312015"
"330245","MSPB-1"," 1.012190","","01012015","12312015"
"330246","MSPB-1"," 1.032614","","01012015","12312015"
"330250","MSPB-1","  .927324","","01012015","12312015"
"330261","MSPB-1"," 1.016977","","01012015","12312015"
"330264","MSPB-1"," 1.014173","","01012015","12312015"
"330265","MSPB-1","  .825351","","01012015","12312015"
"330268","MSPB-1","  .866761","","01012015","12312015"
"330270","MSPB-1"," 1.003534","","01012015","12312015"
"330276","MSPB-1","  .948233","","01012015","12312015"
"330277","MSPB-1","  .910865","","01012015","12312015"
"330279","MSPB-1","  .997414","","01012015","12312015"
"330286","MSPB-1"," 1.063916","","01012015","12312015"
"330304","MSPB-1"," 1.055910","","01012015","12312015"
"330307","MSPB-1","  .897730","","01012015","12312015"
"330331","MSPB-1"," 1.048945","","01012015","12312015"
"330332","MSPB-1"," 1.088688","","01012015","12312015"
"330350","MSPB-1","  .955377","","01012015","12312015"
"330372","MSPB-1"," 1.031040","","01012015","12312015"
"330386","MSPB-1","  .984179","","01012015","12312015"
"330393","MSPB-1","  .983226","","01012015","12312015"
"330395","MSPB-1"," 1.067151","","01012015","12312015"
"330396","MSPB-1","  .940396","","01012015","12312015"
"330397","MSPB-1"," 1.058989","","01012015","12312015"
"330401","MSPB-1"," 1.091499","","01012015","12312015"
"330403","MSPB-1","Not Available","1-The number of cases/patients is too few to report","01012015","12312015"
"330406","MSPB-1","  .839342","","01012015","12312015"
"340001","MSPB-1","  .993328","","01012015","12312015"
"340002","MSPB-1","  .995920","","01012015","12312015"
"340003","MSPB-1","  .893232","","01012015","12312015"
"340004","MSPB-1"," 1.005086","","01012015","12312015"
"340008","MSPB-1","  .886657","","01012015","12312015"
"340013","MSPB-1","  .963029","","01012015","12312015"
"340014","MSPB-1","  .974827","","01012015","12312015"
"340016","MSPB-1","  .949415","","01012015","12312015"
"340017","MSPB-1","  .961630","","01012015","12312015"
"340020","MSPB-1","  .923967","","01012015","12312015"
"340023","MSPB-1"," 1.007930","","01012015","12312015"
"340024","MSPB-1","  .859472","","01012015","12312015"
"340028","MSPB-1","  .950653","","01012015","12312015"
"340030","MSPB-1","  .967931","","01012015","12312015"
"340032","MSPB-1","  .945520","","01012015","12312015"
"340039","MSPB-1","  .942108","","01012015","12312015"
"340040","MSPB-1","  .983889","","01012015","12312015"
"340041","MSPB-1"," 1.046675","","01012015","12312015"
"340047","MSPB-1","  .989371","","01012015","12312015"
"340049","MSPB-1","  .835963","","01012015","12312015"
"340051","MSPB-1","  .932969","","01012015","12312015"
"340053","MSPB-1","  .991708","","01012015","12312015"
"340060","MSPB-1","  .973231","","01012015","12312015"
"340064","MSPB-1"," 1.011754","","01012015","12312015"
"340068","MSPB-1","  .940050","","01012015","12312015"
"340069","MSPB-1"," 1.015774","","01012015","12312015"
"340071","MSPB-1","  .916471","","01012015","12312015"
"340073","MSPB-1","  .992803","","01012015","12312015"
"340084","MSPB-1","  .824828","","01012015","12312015"
"230029","MSPB-1","  .999758","","01012015","12312015"
"230030","MSPB-1","  .992945","","01012015","12312015"
"230031","MSPB-1","  .945283","","01012015","12312015"
"230035","MSPB-1","  .890676","","01012015","12312015"
"230036","MSPB-1"," 1.004938","","01012015","12312015"
"230037","MSPB-1","  .980558","","01012015","12312015"
"230038","MSPB-1","  .964804","","01012015","12312015"
"230040","MSPB-1","  .882658","","01012015","12312015"
"230041","MSPB-1"," 1.026325","","01012015","12312015"
"230046","MSPB-1"," 1.007247","","01012015","12312015"
"230047","MSPB-1"," 1.021396","","01012015","12312015"
"230053","MSPB-1"," 1.028011","","01012015","12312015"
"230054","MSPB-1"," 1.019952","","01012015","12312015"
"230055","MSPB-1","  .943771","","01012015","12312015"
"230058","MSPB-1","  .890899","","01012015","12312015"
"230059","MSPB-1","  .951999","","01012015","12312015"
"230066","MSPB-1","  .959091","","01012015","12312015"
"230069","MSPB-1","  .935565","","01012015","12312015"
"230070","MSPB-1"," 1.001557","","01012015","12312015"
"230071","MSPB-1"," 1.070593","","01012015","12312015"
"230072","MSPB-1","  .909541","","01012015","12312015"
"230075","MSPB-1","  .993074","","01012015","12312015"
"230077","MSPB-1"," 1.015249","","01012015","12312015"
"230078","MSPB-1","  .961519","","01012015","12312015"
"230080","MSPB-1","  .921930","","01012015","12312015"
"230081","MSPB-1","  .881467","","01012015","12312015"
"230085","MSPB-1","  .903351","","01012015","12312015"
"230089","MSPB-1","  .942258","","01012015","12312015"
"230092","MSPB-1","  .936820","","01012015","12312015"
"230093","MSPB-1","  .890889","","01012015","12312015"
"230095","MSPB-1","  .951825","","01012015","12312015"
"230096","MSPB-1","  .937538","","01012015","12312015"
"230097","MSPB-1","  .900059","","01012015","12312015"
"230099","MSPB-1","  .993349","","01012015","12312015"
"230100","MSPB-1","  .927149","","01012015","12312015"
"230104","MSPB-1"," 1.011607","","01012015","12312015"
"230105","MSPB-1","  .947680","","01012015","12312015"
"230108","MSPB-1","  .912850","","01012015","12312015"
"230110","MSPB-1","  .898138","","01012015","12312015"
"230117","MSPB-1","  .950492","","01012015","12312015"
"230118","MSPB-1","  .884378","","01012015","12312015"
"230121","MSPB-1","  .926557","","01012015","12312015"
"230130","MSPB-1","  .993987","","01012015","12312015"
"230132","MSPB-1","  .969554","","01012015","12312015"
"230133","MSPB-1","  .840302","","01012015","12312015"
"230141","MSPB-1","  .985972","","01012015","12312015"
"230142","MSPB-1"," 1.059249","","01012015","12312015"
"230144","MSPB-1"," 1.100985","","01012015","12312015"
"230146","MSPB-1"," 1.055552","","01012015","12312015"
"230151","MSPB-1"," 1.041716","","01012015","12312015"
"230156","MSPB-1","  .968330","","01012015","12312015"
"230165","MSPB-1"," 1.000000","","01012015","12312015"
"230167","MSPB-1","  .937558","","01012015","12312015"
"230174","MSPB-1","  .961984","","01012015","12312015"
"230176","MSPB-1"," 1.030725","","01012015","12312015"
"230180","MSPB-1","  .817081","","01012015","12312015"
"230193","MSPB-1","  .929272","","01012015","12312015"
"230195","MSPB-1"," 1.037621","","01012015","12312015"
"230197","MSPB-1","  .956657","","01012015","12312015"
"230207","MSPB-1"," 1.006846","","01012015","12312015"
"230208","MSPB-1","  .960974","","01012015","12312015"
"230216","MSPB-1","  .952843","","01012015","12312015"
"230217","MSPB-1","  .887112","","01012015","12312015"
"230222","MSPB-1","  .900957","","01012015","12312015"
"230230","MSPB-1","  .954166","","01012015","12312015"
"230236","MSPB-1","  .943566","","01012015","12312015"
"230239","MSPB-1","  .904525","","01012015","12312015"
"230244","MSPB-1"," 1.021486","","01012015","12312015"
"230254","MSPB-1"," 1.058042","","01012015","12312015"
"230264","MSPB-1","Not Available","1-The number of cases/patients is too few to report","01012015","12312015"
"230269","MSPB-1","  .996784","","01012015","12312015"
"230270","MSPB-1"," 1.096224","","01012015","12312015"
"230275","MSPB-1","  .897441","","01012015","12312015"
"230277","MSPB-1","  .994563","","01012015","12312015"
"230279","MSPB-1","  .637569","","01012015","12312015"
"230301","MSPB-1"," 1.199028","","01012015","12312015"
"230302","MSPB-1","  .998161","","01012015","12312015"
"240001","MSPB-1","  .946061","","01012015","12312015"
"240002","MSPB-1","  .966850","","01012015","12312015"
"240004","MSPB-1","  .933731","","01012015","12312015"
"240010","MSPB-1","  .956641","","01012015","12312015"
"240014","MSPB-1","  .804961","","01012015","12312015"
"240019","MSPB-1"," 1.001658","","01012015","12312015"
"240020","MSPB-1","  .819212","","01012015","12312015"
"240022","MSPB-1","  .907013","","01012015","12312015"
"240036","MSPB-1","  .957683","","01012015","12312015"
"240038","MSPB-1","  .949450","","01012015","12312015"
"240040","MSPB-1","  .978363","","01012015","12312015"
"240044","MSPB-1","  .873505","","01012015","12312015"
"240047","MSPB-1"," 1.004274","","01012015","12312015"
"240052","MSPB-1","  .917717","","01012015","12312015"
"240053","MSPB-1","  .909315","","01012015","12312015"
"240056","MSPB-1","  .950387","","01012015","12312015"
"240059","MSPB-1","  .855485","","01012015","12312015"
"240063","MSPB-1","  .940651","","01012015","12312015"
"240066","MSPB-1","  .854589","","01012015","12312015"
"240069","MSPB-1","  .824167","","01012015","12312015"
"240071","MSPB-1","  .904416","","01012015","12312015"
"240076","MSPB-1","  .918325","","01012015","12312015"
"240078","MSPB-1","  .933101","","01012015","12312015"
"240080","MSPB-1","  .984731","","01012015","12312015"
"240088","MSPB-1","  .904670","","01012015","12312015"
"240093","MSPB-1","  .944431","","01012015","12312015"
"240101","MSPB-1","  .850263","","01012015","12312015"
"240104","MSPB-1","  .853841","","01012015","12312015"
"240106","MSPB-1","  .962935","","01012015","12312015"
"240132","MSPB-1","  .901792","","01012015","12312015"
"240141","MSPB-1","  .903157","","01012015","12312015"
"240187","MSPB-1","  .972364","","01012015","12312015"
"240196","MSPB-1","Not Available","1-The number of cases/patients is too few to report","01012015","12312015"
"240206","MSPB-1","Not Available","1-The number of cases/patients is too few to report","01012015","12312015"
"240210","MSPB-1","  .953328","","01012015","12312015"
"240213","MSPB-1","  .903297","","01012015","12312015"
"240214","MSPB-1","  .831493","","01012015","12312015"
"250002","MSPB-1","  .964765","","01012015","12312015"
"250004","MSPB-1"," 1.011930","","01012015","12312015"
"250007","MSPB-1","  .976617","","01012015","12312015"
"250009","MSPB-1","  .964408","","01012015","12312015"
"250012","MSPB-1"," 1.050514","","01012015","12312015"
"250019","MSPB-1"," 1.040135","","01012015","12312015"
"250020","MSPB-1","  .953527","","01012015","12312015"
"250027","MSPB-1","  .852566","","01012015","12312015"
"250031","MSPB-1"," 1.077024","","01012015","12312015"
"250036","MSPB-1"," 1.000474","","01012015","12312015"
"250038","MSPB-1","  .920997","","01012015","12312015"
"250040","MSPB-1","  .980781","","01012015","12312015"
"250043","MSPB-1","  .883895","","01012015","12312015"
"250044","MSPB-1","  .897351","","01012015","12312015"
"250049","MSPB-1","  .878846","","01012015","12312015"
"250050","MSPB-1"," 1.022009","","01012015","12312015"
"110051","MSPB-1","  .898290","","01012015","12312015"
"110054","MSPB-1"," 1.021393","","01012015","12312015"
"110064","MSPB-1"," 1.042118","","01012015","12312015"
"110069","MSPB-1","  .984878","","01012015","12312015"
"110071","MSPB-1","  .893667","","01012015","12312015"
"110073","MSPB-1","  .995905","","01012015","12312015"
"110074","MSPB-1","  .946544","","01012015","12312015"
"110075","MSPB-1"," 1.037245","","01012015","12312015"
"110076","MSPB-1"," 1.031503","","01012015","12312015"
"110078","MSPB-1","  .949232","","01012015","12312015"
"110079","MSPB-1","  .965812","","01012015","12312015"
"110082","MSPB-1","  .944084","","01012015","12312015"
"110083","MSPB-1","  .948919","","01012015","12312015"
"110086","MSPB-1","  .729223","","01012015","12312015"
"110087","MSPB-1","  .977383","","01012015","12312015"
"110089","MSPB-1","  .898859","","01012015","12312015"
"110091","MSPB-1","  .993717","","01012015","12312015"
"110092","MSPB-1"," 1.010947","","01012015","12312015"
"110095","MSPB-1","  .919543","","01012015","12312015"
"110100","MSPB-1","  .775576","","01012015","12312015"
"110101","MSPB-1","  .791623","","01012015","12312015"
"110104","MSPB-1","  .835169","","01012015","12312015"
"110105","MSPB-1","  .974063","","01012015","12312015"
"110107","MSPB-1"," 1.010434","","01012015","12312015"
"110109","MSPB-1","  .865065","","01012015","12312015"
"110111","MSPB-1","  .879865","","01012015","12312015"
"110113","MSPB-1","  .826035","","01012015","12312015"
"110115","MSPB-1"," 1.041351","","01012015","12312015"
"110121","MSPB-1","  .858383","","01012015","12312015"
"110122","MSPB-1","  .995404","","01012015","12312015"
"110124","MSPB-1","  .994988","","01012015","12312015"
"110125","MSPB-1","  .938274","","01012015","12312015"
"110128","MSPB-1","  .969623","","01012015","12312015"
"110129","MSPB-1"," 1.014722","","01012015","12312015"
"110130","MSPB-1","  .818132","","01012015","12312015"
"110132","MSPB-1","  .859440","","01012015","12312015"
"110135","MSPB-1"," 1.009100","","01012015","12312015"
"110142","MSPB-1","  .798526","","01012015","12312015"
"110143","MSPB-1"," 1.003380","","01012015","12312015"
"110146","MSPB-1","  .959774","","01012015","12312015"
"110150","MSPB-1","  .907903","","01012015","12312015"
"110153","MSPB-1","  .852695","","01012015","12312015"
"110161","MSPB-1","  .969140","","01012015","12312015"
"110164","MSPB-1","  .967392","","01012015","12312015"
"110165","MSPB-1","  .998664","","01012015","12312015"
"110168","MSPB-1","  .907911","","01012015","12312015"
"110177","MSPB-1","  .983477","","01012015","12312015"
"110184","MSPB-1","  .936844","","01012015","12312015"
"110187","MSPB-1","  .935870","","01012015","12312015"
"110189","MSPB-1","  .913667","","01012015","12312015"
"110190","MSPB-1","Not Available","1-The number of cases/patients is too few to report","01012015","12312015"
"110191","MSPB-1","  .975709","","01012015","12312015"
"110192","MSPB-1"," 1.015717","","01012015","12312015"
"110194","MSPB-1","  .715175","","01012015","12312015"
"110198","MSPB-1"," 1.033242","","01012015","12312015"
"110200","MSPB-1","  .981660","","01012015","12312015"
"110201","MSPB-1"," 1.027158","","01012015","12312015"
"110205","MSPB-1"," 1.031315","","01012015","12312015"
"110209","MSPB-1"," 1.289005","","01012015","12312015"
"110215","MSPB-1","  .949667","","01012015","12312015"
"110225","MSPB-1","  .880393","","01012015","12312015"
"110226","MSPB-1","  .944108","","01012015","12312015"
"110229","MSPB-1","  .929986","","01012015","12312015"
"110230","MSPB-1","  .920760","","01012015","12312015"
"110234","MSPB-1"," 1.052968","","01012015","12312015"
"120001","MSPB-1","  .907327","","01012015","12312015"
"120002","MSPB-1","  .858150","","01012015","12312015"
"120005","MSPB-1","  .885986","","01012015","12312015"
"120006","MSPB-1","  .862902","","01012015","12312015"
"120007","MSPB-1","  .946530","","01012015","12312015"
"120014","MSPB-1","  .865932","","01012015","12312015"
"120019","MSPB-1","  .872702","","01012015","12312015"
"120026","MSPB-1","  .935889","","01012015","12312015"
"120028","MSPB-1","  .874122","","01012015","12312015"
"130002","MSPB-1","  .954236","","01012015","12312015"
"130006","MSPB-1","  .935208","","01012015","12312015"
"130007","MSPB-1","  .965915","","01012015","12312015"
"130013","MSPB-1","  .931560","","01012015","12312015"
"130018","MSPB-1"," 1.008708","","01012015","12312015"
"130025","MSPB-1","  .995880","","01012015","12312015"
"130049","MSPB-1"," 1.020847","","01012015","12312015"
"130063","MSPB-1","  .838797","","01012015","12312015"
"130065","MSPB-1","  .956760","","01012015","12312015"
"130067","MSPB-1","Not Available","1-The number of cases/patients is too few to report","01012015","12312015"
"140001","MSPB-1","  .938174","","01012015","12312015"
"140007","MSPB-1"," 1.069778","","01012015","12312015"
"140008","MSPB-1"," 1.072722","","01012015","12312015"
"140010","MSPB-1"," 1.044741","","01012015","12312015"
"140012","MSPB-1","  .931380","","01012015","12312015"
"140013","MSPB-1","  .970896","","01012015","12312015"
"140015","MSPB-1","  .967933","","01012015","12312015"
"140019","MSPB-1"," 1.067602","","01012015","12312015"
"140029","MSPB-1"," 1.048080","","01012015","12312015"
"140032","MSPB-1","  .956045","","01012015","12312015"
"140033","MSPB-1","Not Available","1-The number of cases/patients is too few to report","01012015","12312015"
"140034","MSPB-1","  .964461","","01012015","12312015"
"140043","MSPB-1","  .958621","","01012015","12312015"
"140046","MSPB-1"," 1.001934","","01012015","12312015"
"140049","MSPB-1","  .974094","","01012015","12312015"
"140052","MSPB-1","  .979155","","01012015","12312015"
"140053","MSPB-1"," 1.005109","","01012015","12312015"
"140058","MSPB-1","  .934191","","01012015","12312015"
"140059","MSPB-1"," 1.050526","","01012015","12312015"
"140062","MSPB-1","  .998293","","01012015","12312015"
"140064","MSPB-1"," 1.031359","","01012015","12312015"
"140065","MSPB-1"," 1.079690","","01012015","12312015"
"140068","MSPB-1"," 1.000139","","01012015","12312015"
"140077","MSPB-1","  .954256","","01012015","12312015"
"140080","MSPB-1"," 1.045430","","01012015","12312015"
"140083","MSPB-1"," 1.074454","","01012015","12312015"
"140084","MSPB-1"," 1.029106","","01012015","12312015"
"140089","MSPB-1","  .968488","","01012015","12312015"
"140091","MSPB-1"," 1.003039","","01012015","12312015"
"140093","MSPB-1","  .978162","","01012015","12312015"
"140100","MSPB-1","  .950922","","01012015","12312015"
"140101","MSPB-1","  .994475","","01012015","12312015"
"140103","MSPB-1"," 1.030561","","01012015","12312015"
"140113","MSPB-1","  .948883","","01012015","12312015"
"140114","MSPB-1"," 1.023430","","01012015","12312015"
"140116","MSPB-1"," 1.031771","","01012015","12312015"
"140117","MSPB-1"," 1.158953","","01012015","12312015"
"140118","MSPB-1"," 1.030218","","01012015","12312015"
"140120","MSPB-1","  .989103","","01012015","12312015"
"140122","MSPB-1"," 1.073960","","01012015","12312015"
"140124","MSPB-1","  .819622","","01012015","12312015"
"140127","MSPB-1","  .956305","","01012015","12312015"
"140130","MSPB-1","  .986154","","01012015","12312015"
"140135","MSPB-1","  .981194","","01012015","12312015"
"140137","MSPB-1"," 1.008961","","01012015","12312015"
"140143","MSPB-1","  .995465","","01012015","12312015"
"140147","MSPB-1","  .960001","","01012015","12312015"
"140148","MSPB-1","  .982863","","01012015","12312015"
"140150","MSPB-1"," 1.005499","","01012015","12312015"
"140155","MSPB-1","  .933621","","01012015","12312015"
"140158","MSPB-1"," 1.018666","","01012015","12312015"
"140160","MSPB-1","  .990784","","01012015","12312015"
"140161","MSPB-1","  .874310","","01012015","12312015"
"140162","MSPB-1","  .902428","","01012015","12312015"
"140164","MSPB-1"," 1.024477","","01012015","12312015"
"140166","MSPB-1","  .962918","","01012015","12312015"
"140167","MSPB-1","  .937863","","01012015","12312015"
"140172","MSPB-1"," 1.007733","","01012015","12312015"
"140174","MSPB-1","  .968001","","01012015","12312015"
"140176","MSPB-1"," 1.016493","","01012015","12312015"
"140177","MSPB-1"," 1.056210","","01012015","12312015"
"140179","MSPB-1","  .998842","","01012015","12312015"
"140180","MSPB-1"," 1.000430","","01012015","12312015"
"140181","MSPB-1"," 1.007887","","01012015","12312015"
"310039","MSPB-1"," 1.120860","","01012015","12312015"
"310040","MSPB-1"," 1.108852","","01012015","12312015"
"310041","MSPB-1"," 1.097974","","01012015","12312015"
"310044","MSPB-1"," 1.032565","","01012015","12312015"
"310045","MSPB-1"," 1.062749","","01012015","12312015"
"310047","MSPB-1"," 1.009308","","01012015","12312015"
"310048","MSPB-1"," 1.074574","","01012015","12312015"
"310050","MSPB-1"," 1.079632","","01012015","12312015"
"310051","MSPB-1"," 1.039668","","01012015","12312015"
"310052","MSPB-1"," 1.097515","","01012015","12312015"
"310054","MSPB-1"," 1.077941","","01012015","12312015"
"310057","MSPB-1"," 1.027826","","01012015","12312015"
"310060","MSPB-1","  .934154","","01012015","12312015"
"310061","MSPB-1"," 1.038403","","01012015","12312015"
"310064","MSPB-1"," 1.009273","","01012015","12312015"
"310070","MSPB-1"," 1.072099","","01012015","12312015"
"310073","MSPB-1"," 1.036777","","01012015","12312015"
"310075","MSPB-1"," 1.114553","","01012015","12312015"
"310076","MSPB-1"," 1.072705","","01012015","12312015"
"310081","MSPB-1"," 1.034663","","01012015","12312015"
"310084","MSPB-1"," 1.140075","","01012015","12312015"
"310086","MSPB-1"," 1.031938","","01012015","12312015"
"310091","MSPB-1"," 1.057339","","01012015","12312015"
"310096","MSPB-1"," 1.044790","","01012015","12312015"
"310108","MSPB-1"," 1.117774","","01012015","12312015"
"310111","MSPB-1"," 1.086186","","01012015","12312015"
"310112","MSPB-1"," 1.081815","","01012015","12312015"
"310113","MSPB-1"," 1.010784","","01012015","12312015"
"310118","MSPB-1"," 1.131658","","01012015","12312015"
"310119","MSPB-1"," 1.100837","","01012015","12312015"
"320001","MSPB-1"," 1.019164","","01012015","12312015"
"320002","MSPB-1","  .941402","","01012015","12312015"
"320003","MSPB-1","  .869857","","01012015","12312015"
"320005","MSPB-1","  .952916","","01012015","12312015"
"320006","MSPB-1","  .909500","","01012015","12312015"
"320009","MSPB-1","  .978462","","01012015","12312015"
"320013","MSPB-1","  .902395","","01012015","12312015"
"320016","MSPB-1","  .920644","","01012015","12312015"
"320018","MSPB-1"," 1.042437","","01012015","12312015"
"320021","MSPB-1","  .949217","","01012015","12312015"
"320022","MSPB-1","  .921113","","01012015","12312015"
"320033","MSPB-1","  .853301","","01012015","12312015"
"320038","MSPB-1","  .814452","","01012015","12312015"
"320057","MSPB-1","Not Available","1-The number of cases/patients is too few to report","01012015","12312015"
"320059","MSPB-1","  .756370","","01012015","12312015"
"320060","MSPB-1","  .756065","","01012015","12312015"
"320061","MSPB-1","  .785180","","01012015","12312015"
"320062","MSPB-1","  .653676","","01012015","12312015"
"320063","MSPB-1","  .880279","","01012015","12312015"
"320065","MSPB-1","  .907341","","01012015","12312015"
"320070","MSPB-1","  .643695","","01012015","12312015"
"320074","MSPB-1","  .855161","","01012015","12312015"
"320085","MSPB-1"," 1.018315","","01012015","12312015"
"320086","MSPB-1","  .993147","","01012015","12312015"
"320089","MSPB-1","  .976624","","01012015","12312015"
"330004","MSPB-1"," 1.001406","","01012015","12312015"
"330005","MSPB-1","  .968287","","01012015","12312015"
"330006","MSPB-1"," 1.034466","","01012015","12312015"
"330009","MSPB-1","  .932509","","01012015","12312015"
"330011","MSPB-1","  .914159","","01012015","12312015"
"330014","MSPB-1"," 1.029839","","01012015","12312015"
"330019","MSPB-1"," 1.021828","","01012015","12312015"
"330023","MSPB-1","  .973878","","01012015","12312015"
"330027","MSPB-1","  .979900","","01012015","12312015"
"330028","MSPB-1"," 1.018373","","01012015","12312015"
"330033","MSPB-1","  .931672","","01012015","12312015"
"330043","MSPB-1"," 1.072565","","01012015","12312015"
"330044","MSPB-1"," 1.019414","","01012015","12312015"
"330046","MSPB-1","  .958491","","01012015","12312015"
"330047","MSPB-1","  .934316","","01012015","12312015"
"330049","MSPB-1","  .962552","","01012015","12312015"
"330056","MSPB-1"," 1.043908","","01012015","12312015"
"330057","MSPB-1","  .940523","","01012015","12312015"
"330059","MSPB-1","  .961462","","01012015","12312015"
"330061","MSPB-1"," 1.059215","","01012015","12312015"
"330065","MSPB-1","  .923154","","01012015","12312015"
"330074","MSPB-1","  .872702","","01012015","12312015"
"330078","MSPB-1"," 1.006537","","01012015","12312015"
"330080","MSPB-1"," 1.033367","","01012015","12312015"
"330084","MSPB-1","  .765509","","01012015","12312015"
"330085","MSPB-1","  .873065","","01012015","12312015"
"330086","MSPB-1"," 1.133555","","01012015","12312015"
"330088","MSPB-1","  .972953","","01012015","12312015"
"330090","MSPB-1","  .949082","","01012015","12312015"
"330094","MSPB-1"," 1.017358","","01012015","12312015"
"330096","MSPB-1","  .889327","","01012015","12312015"
"330100","MSPB-1","Not Available","1-The number of cases/patients is too few to report","01012015","12312015"
"330101","MSPB-1","  .978553","","01012015","12312015"
"330102","MSPB-1","  .990440","","01012015","12312015"
"330103","MSPB-1","  .986558","","01012015","12312015"
"330104","MSPB-1"," 1.078786","","01012015","12312015"
"330106","MSPB-1","  .997986","","01012015","12312015"
"330107","MSPB-1"," 1.027680","","01012015","12312015"
"330108","MSPB-1","  .953504","","01012015","12312015"
"330111","MSPB-1","  .981935","","01012015","12312015"
"330115","MSPB-1","  .899664","","01012015","12312015"
"330119","MSPB-1","  .992463","","01012015","12312015"
"330125","MSPB-1","  .922263","","01012015","12312015"
"330126","MSPB-1"," 1.077030","","01012015","12312015"
"330127","MSPB-1","  .996551","","01012015","12312015"
"330128","MSPB-1"," 1.017116","","01012015","12312015"
"330132","MSPB-1","  .955111","","01012015","12312015"
"330135","MSPB-1","  .918585","","01012015","12312015"
"330136","MSPB-1","  .958086","","01012015","12312015"
"330140","MSPB-1","  .959021","","01012015","12312015"
"330141","MSPB-1"," 1.075031","","01012015","12312015"
